nomAttribuant,idAttribuant,dateConvention,referenceDecision,nomBeneficiaire,idBeneficiaire,objet,montant,nature,conditionsVersement,datesPeriodeVersement,idRAE,notificationUE,pourcentageSubvention,annee,mois,type
Toulouse Métropole,24310051800170,NA,NA,CARREFOUR CULTUREL ARNAUD BERNARD ASSOC,38817019300014,Subvention de Fonctionnement,2000,aide en numéraire,unique,2016-08-02,NA,non,1,2016,8,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AGENCE INGENIERIE SOCIALE,37944391400054,Subvention de Fonctionnement,13835.45,aide en numéraire,unique,2016-02-16,NA,non,1,2016,2,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,ACOUCITE ASSOC,41011843400035,Subvention de Fonctionnement,22000,aide en numéraire,échelonné,2016-11-08,NA,non,1,2016,11,NA
Toulouse Métropole,24310051800170,NA,NA,ADIL 31 ASSOC,32647900300039,Subvention de Fonctionnement,141374,aide en numéraire,échelonné,2016-11-29,NA,non,1,2016,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CJD TOULOUSE ASSOC,49082071900022,Subvention de Fonctionnement,3000,aide en numéraire,unique,2016-10-13,NA,non,1,2016,10,Activités des organisations professionnelles
Toulouse Métropole,24310051800170,NA,NA,ARPADE,30492789000091,Subvention de Fonctionnement,139510,aide en numéraire,échelonné,2016-12-31,NA,non,1,2016,12,Activités hospitalières
Toulouse Métropole,24310051800170,NA,NA,EUROPEENNE DU FILM D ANIMATION CARTOON,50907979400012,Subvention de Fonctionnement,50000,aide en numéraire,échelonné,2016-12-01,NA,non,1,2016,12,"Organisation de foires, salons professionnels et congrès"
Toulouse Métropole,24310051800170,NA,NA,CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC,44324608700029,Subvention de Fonctionnement,13500,aide en numéraire,unique,2016-06-27,NA,non,1,2016,6,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CNES CENTRE NATIONAL D ETUDES SPATIALES,77566591200082,Subvention de Fonctionnement,50000,aide en numéraire,unique,2016-12-01,NA,non,1,2016,12,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,FONCIERE D HABITAT ET HUMANISME SA,33980485800043,Subvention d'équipement,352400,aide en numéraire,échelonné,2016-10-14,NA,non,1,2016,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE ST ORENS DE GAMEVILLE,21310506700010,Subvention de Fonctionnement,5330,aide en numéraire,unique,2016-12-22,NA,non,1,2016,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COOP ACTION SARL,44238180200028,Subvention de Fonctionnement,10500,aide en numéraire,unique,2016-11-10,NA,non,1,2016,11,Travaux de maçonnerie générale et gros oeuvre de bâtiment
Toulouse Métropole,24310051800170,NA,NA,HOTEL ALBERT 1ER,71080259600019,Subvention de Fonctionnement,5000,aide en numéraire,unique,2016-10-26,NA,non,1,2016,10,Hôtels et hébergement similaire
Toulouse Métropole,24310051800170,NA,NA,GRISELIDIS ASSOC,43243801800041,Subvention de Fonctionnement,4000,aide en numéraire,unique,2016-07-07,NA,non,1,2016,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,DE PAYSSAT SCI,42459502300013,Subvention d'équipement,200000,aide en numéraire,unique,2016-05-27,NA,non,1,2016,5,Location de terrains et d'autres biens immobiliers
Toulouse Métropole,24310051800170,NA,NA,CONSEIL CITOYEN REYNERIE MIRAIL ASSOC,NA,Subvention de Fonctionnement,6880,aide en numéraire,unique,2016-06-22,NA,non,1,2016,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE,19311381800127,Subvention d'équipement,466644.64,aide en numéraire,échelonné,2016-12-12,NA,non,1,2016,12,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,ISDAT INSTITUT SUP DES ARTS DE TOULOUSE,20002884300015,Subvention de Fonctionnement,100000,aide en numéraire,unique,2016-09-21,NA,non,1,2016,9,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT EUROPEEN HAUTE-GARONNE ASSOC,81037618600013,Subvention de Fonctionnement,900,aide en numéraire,unique,2016-07-25,NA,non,1,2016,7,Activités des organisations politiques
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DU VELO ASSOC,48742094500023,Subvention de Fonctionnement,230000,aide en numéraire,échelonné,2016-11-04,NA,non,1,2016,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LES IMAGINATIONS FERTILES SCIC,53397179200023,Subvention de Fonctionnement,14000,aide en numéraire,unique,2016-09-23,NA,non,1,2016,9,Autres activités de soutien aux entreprises n.c.a.
Toulouse Métropole,24310051800170,NA,NA,MIX ARTS MYRYS ASSOC,41816980100044,Subvention de Fonctionnement,160000,aide en numéraire,échelonné,2016-12-20,NA,non,1,2016,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MAISON  EUROPE ASSOC,34142426500062,Subvention de Fonctionnement,7000,aide en numéraire,échelonné,2016-11-09,NA,non,1,2016,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA  MELEE ASSOC,44371783000055,Subvention de Fonctionnement,99000,aide en numéraire,échelonné,2016-12-05,NA,non,1,2016,12,"Traitement de données, hébergement et activités connexes"
Toulouse Métropole,24310051800170,NA,NA,MEDECINS DU MONDE,32101874900127,Subvention de Fonctionnement,1000,aide en numéraire,unique,2016-11-18,NA,non,1,2016,11,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,LA  MELEE ASSOC,44371783000055,Subvention d'équipement,10000,aide en numéraire,unique,2016-09-14,NA,non,1,2016,9,"Traitement de données, hébergement et activités connexes"
Toulouse Métropole,24310051800170,NA,NA,SA D HABITATIONS A LOYER MODERE ALTEAL SA,63080226200034,Subvention d'équipement,1006880,aide en numéraire,échelonné,2016-11-30,NA,non,1,2016,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,RESEAU ENTREPRENDRE OCCITANIE GARONNE,44930475700031,Subvention de Fonctionnement,29550,aide en numéraire,échelonné,2016-12-13,NA,non,1,2016,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT APICULTEURS MIDI PYRENEES,79317685000022,Subvention de Fonctionnement,2850,aide en numéraire,unique,2016-10-28,NA,non,1,2016,10,Activités des organisations professionnelles
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE HABITAT,40012146300014,Subvention d'équipement,6621174.44,aide en numéraire,échelonné,2016-12-19,NA,non,1,2016,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,REFLET 31,48197388100016,Subvention de Fonctionnement,8189.37,aide en numéraire,unique,2016-08-08,NA,non,1,2016,8,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,SFHE,64201670300208,Subvention d'équipement,23102,aide en numéraire,unique,2016-10-05,NA,non,1,2016,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT UECT UNSA UNION EMPLOYE,NA,Subvention de Fonctionnement,1477.29,aide en numéraire,unique,2016-12-16,NA,non,1,2016,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,ANDES ASS NAT DEVELOP EPICERIES SOLIDAIRES ASSOC,43771180700069,Subvention de Fonctionnement,3250,aide en numéraire,unique,2016-10-28,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AGIT GROUPE INTERVENTIONS THEATRALES ASSOC,37782452900038,Subvention de Fonctionnement,18000,aide en numéraire,unique,2016-06-27,NA,non,1,2016,6,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ANAH AGENCE NATIONALE DE L HABITAT,18006702700029,Subvention d'équipement,1285000,aide en numéraire,échelonné,2016-08-02,NA,non,1,2016,8,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,ADN MP DIGITAL PLACE ASSOC,53108169300024,Subvention de Fonctionnement,50000,aide en numéraire,échelonné,2016-11-21,NA,non,1,2016,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,215160,aide en numéraire,échelonné,2016-10-26,NA,non,1,2016,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,54 H CHRONO,79134046600014,Subvention de Fonctionnement,2000,aide en numéraire,unique,2016-10-10,NA,non,1,2016,10,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC,41764559500022,Subvention de Fonctionnement,13000,aide en numéraire,unique,2016-10-14,NA,non,1,2016,10,Activités des sociétés holding
Toulouse Métropole,24310051800170,NA,NA,CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES,18310007200259,Subvention d'équipement,720000,aide en numéraire,unique,2016-10-26,NA,non,1,2016,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,FEDERATION FRANCAISE MOTARDS EN COLERE 31 ASSOC,49105461500027,Subvention de Fonctionnement,1620,aide en numéraire,unique,2016-10-10,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FEDERATION FRANCAISE D ATHLETISME ASSOC,78444873000027,Subvention de Fonctionnement,170000,aide en numéraire,échelonné,2016-09-26,NA,non,1,2016,9,Activités de clubs de sports
Toulouse Métropole,24310051800170,NA,NA,ECOLE NAT SUP ARCHITECTURE MARNE VALLEE,19932230600028,Subvention de Fonctionnement,10000,aide en numéraire,unique,2016-11-09,NA,non,1,2016,11,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,ECOLE REGIONALE 2EME CHANCE ASSOC,44990858100027,Subvention de Fonctionnement,90000,aide en numéraire,échelonné,2016-12-20,NA,non,1,2016,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES PARENTS ET EDUCATEURS,32054356400050,Subvention de Fonctionnement,49000,aide en numéraire,échelonné,2016-12-21,NA,non,1,2016,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,DES CHALETS HLM SA,66080284400028,Subvention d'équipement,1334810.81,aide en numéraire,échelonné,2016-12-19,NA,non,1,2016,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,DICVIE ASSOC,51488065700010,Subvention de Fonctionnement,5000,aide en numéraire,unique,2016-10-26,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,DERBI,48526933600015,Subvention de Fonctionnement,30000,aide en numéraire,échelonné,2016-06-21,NA,non,1,2016,6,NA
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT DES ENTREPRENEURS SOCIAUX ASSOC,52006778600035,Subvention de Fonctionnement,10000,aide en numéraire,unique,2016-10-19,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MIGRATEURS GARONNE DORDOGNE ASSOC MIGADO,39161049000065,Subvention de Fonctionnement,2400,aide en numéraire,unique,2016-10-28,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,NOUVEAU LOGIS MERIDIONAL HLM SA,33081455900085,Subvention d'équipement,572071.45,aide en numéraire,échelonné,2016-12-07,NA,non,1,2016,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,LA CITE DES JARDINS HLM SA,60080082500033,Subvention d'équipement,1275100,aide en numéraire,échelonné,2016-11-30,NA,non,1,2016,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,INSTEP MIDI PYRENEES ASSOC,35308765300062,Subvention de Fonctionnement,11751.09,aide en numéraire,unique,2016-03-31,NA,non,1,2016,3,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,LES CYCLES HEUREUX ASSO,81126320100022,Subvention de Fonctionnement,24846.19,aide en numéraire,unique,2016-06-09,NA,non,1,2016,6,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,LA GLANERIE ASSOC,45357906200051,Subvention de Fonctionnement,120000,aide en numéraire,échelonné,2016-12-26,NA,non,1,2016,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ITINERANCE ORALE ASSOC,78985908900011,Subvention de Fonctionnement,7000,aide en numéraire,unique,2016-09-07,NA,non,1,2016,9,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,OCCITANIE COOPERATION,78874435700013,Subvention de Fonctionnement,5000,aide en numéraire,unique,2016-11-21,NA,non,1,2016,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LETSBRO ASSOC,81245292800011,Subvention d'équipement,30000,aide en numéraire,unique,2016-07-18,NA,non,1,2016,7,Autres activités de soutien aux entreprises n.c.a.
Toulouse Métropole,24310051800170,NA,NA,CENTRE DRAMATIQUE NATIONAL TOULOUSE OCCITANIE,30612789500044,Subvention de Fonctionnement,2603445,aide en numéraire,échelonné,2016-12-07,NA,non,1,2016,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CCIT CHAMBRE COMMERCE INDUSTRIE DE TOULOUSE,18310002300013,Subvention de Fonctionnement,139052.6,aide en numéraire,échelonné,2016-12-22,NA,non,1,2016,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CENTRE DRAMATIQUE NATIONAL TOULOUSE OCCITANIE,30612789500044,Subvention d'équipement,127302.5,aide en numéraire,échelonné,2016-09-21,NA,non,1,2016,9,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CONSEIL CITOYEN SOUPETARD LA GLOIRE ASSOC,81847878600010,Subvention de Fonctionnement,2545,aide en numéraire,unique,2016-05-13,NA,non,1,2016,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CARREFOURS POUR L EMPLOI,43294548300035,Subvention de Fonctionnement,90000,aide en numéraire,échelonné,2016-07-22,NA,non,1,2016,7,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,CENTRE FORMATION DEPARTEMENTAL,13000835200747,Subvention d'équipement,594950,aide en numéraire,unique,2016-04-08,NA,non,1,2016,4,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE DES MOBILITES SARL,52156374200035,Subvention d'équipement,8500,aide en numéraire,unique,2016-10-25,NA,non,1,2016,10,Programmation informatique
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE LA BARAQUE,37927684300032,Subvention de Fonctionnement,15000,aide en numéraire,unique,2016-06-27,NA,non,1,2016,6,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention de Fonctionnement,12500,aide en numéraire,unique,2016-12-20,NA,non,1,2016,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMMUNE D AUCAMVILLE,21310022500019,Subvention d'équipement,7647.1,aide en numéraire,unique,2016-12-14,NA,non,1,2016,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,PROTECTION ENFANCE ET ADOLESCENCE ASSOC,77558112700047,Subvention de Fonctionnement,8160,aide en numéraire,unique,2016-08-09,NA,non,1,2016,8,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT CGT ORGANISA CUTM,NA,Subvention de Fonctionnement,951.09,aide en numéraire,unique,2016-12-16,NA,non,1,2016,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE LE MARATHON DU LIVRE ASSOC,48198116500030,Subvention de Fonctionnement,426000,aide en numéraire,échelonné,2016-12-28,NA,non,1,2016,12,"Organisation de foires, salons professionnels et congrès"
Toulouse Métropole,24310051800170,NA,NA,TRESORERIE BLAGNAC,13000835200473,Subvention d'équipement,50000,aide en numéraire,unique,2016-03-24,NA,non,1,2016,3,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,UNION REG SOCIETES COOPERATIVE DE PRODUCTION ASSOC,31219437600058,Subvention de Fonctionnement,7000,aide en numéraire,unique,2016-12-08,NA,non,1,2016,12,Autres activités de soutien aux entreprises n.c.a.
Toulouse Métropole,24310051800170,NA,NA,UNION SOCIALE POUR L HABITAT MIDI PYRENEES ASSOC,32808440500013,Subvention de Fonctionnement,10000,aide en numéraire,unique,2016-10-19,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,POUR PROMOTION CIRCUIT CANDIE ASSOC,79537578100015,Subvention de Fonctionnement,1620,aide en numéraire,unique,2016-10-10,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PREVENTION ROUTIERE ASSOC,77571979202437,Subvention de Fonctionnement,1800,aide en numéraire,unique,2016-10-10,NA,non,1,2016,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ORANGE SA,38012986646850,Subvention d'équipement,27665.9,aide en numéraire,échelonné,2016-10-20,NA,non,1,2016,10,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,OCTOPUS,35408547400030,Subvention de Fonctionnement,4000,aide en numéraire,unique,2016-11-09,NA,non,1,2016,11,Activités de soutien au spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,2 BOUTS ASSOC,48854212700045,Subvention de Fonctionnement,6400,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,NA
Toulouse Métropole,24310051800170,NA,NA,3PA ASSOC,50870892200028,Subvention de Fonctionnement,4500,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Autres enseignements
Toulouse Métropole,24310051800170,NA,NA,CHAMBRE REGIONALE DE METIERS ET DE L ARTISANAT OCCITANIE,13002223900011,Subvention de Fonctionnement,500,aide en numéraire,unique,2017-06-28,NA,non,1,2017,6,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,CENTRE DRAMATIQUE NATIONAL TOULOUSE OCCITANIE,30612789500044,Subvention d'équipement,124000,aide en numéraire,échelonné,2017-09-05,NA,non,1,2017,9,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CNRS CTRE NAT DE LA RECHERCHE SCIENTIFIQUE,18008901303720,Subvention d'équipement,872800,aide en numéraire,échelonné,2017-12-12,NA,non,1,2017,12,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,CCTE CONSEIL CITOYEN TOULOUSE EMPALOT,82816126500016,Subvention de Fonctionnement,4057,aide en numéraire,unique,2017-07-31,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE COLOMIERS,21310149600015,Subvention de Fonctionnement,19321.22,aide en numéraire,échelonné,2017-11-29,NA,non,1,2017,11,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE DES MOBILITES SARL,52156374200035,Subvention d'équipement,8500,aide en numéraire,unique,2017-05-15,NA,non,1,2017,5,Programmation informatique
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE FENOUILLET,21310182700011,Subvention de Fonctionnement,5000,aide en numéraire,unique,2017-11-10,NA,non,1,2017,11,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,BAJO EL MAR ASSOC,53214701400023,Subvention de Fonctionnement,20000,aide en numéraire,unique,2017-11-27,NA,non,1,2017,11,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CHAMP D ACTIONS,83028062400016,Subvention de Fonctionnement,400,aide en numéraire,unique,2017-11-27,NA,non,1,2017,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention d'équipement,1979498,aide en numéraire,unique,2017-12-07,NA,non,1,2017,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DE L INITIATIVE SCOP,39838610200048,Subvention de Fonctionnement,29592.88,aide en numéraire,échelonné,2017-12-04,NA,non,1,2017,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,SEMECCEL CITE DE L ESPACE,40826624500021,Subvention de Fonctionnement,3154557.73,aide en numéraire,échelonné,2017-12-11,NA,non,1,2017,12,Activités des parcs d'attractions et parcs à thèmes
Toulouse Métropole,24310051800170,NA,NA,JARDINIERS DE TOURNEFEUILLE ASSOC,45318083800014,Subvention de Fonctionnement,1000,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,OBSERVER IMMOBILIER TOULOUSAIN,48118780500033,Subvention de Fonctionnement,20000,aide en numéraire,unique,2017-11-27,NA,non,1,2017,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LES CYCLES HEUREUX ASSO,81126320100022,Subvention de Fonctionnement,39451.83,aide en numéraire,échelonné,2017-11-20,NA,non,1,2017,11,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,ENAC ECOLE AVIATION CIVILE,19311256200015,Subvention d'équipement,652000,aide en numéraire,échelonné,2017-11-27,NA,non,1,2017,11,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,PINKPONG ASSOC,51372174600016,Subvention de Fonctionnement,23000,aide en numéraire,unique,2017-12-31,NA,non,1,2017,12,Création artistique relevant des arts plastiques
Toulouse Métropole,24310051800170,NA,NA,REFLETS,43912405800025,Subvention de Fonctionnement,13000,aide en numéraire,échelonné,2017-12-04,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,L USINE,39977063500031,Subvention de Fonctionnement,220000,aide en numéraire,échelonné,2017-06-21,NA,non,1,2017,6,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,SOLAFRIKA,50197852200057,Subvention de Fonctionnement,10514,aide en numéraire,unique,2017-09-21,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AUAT AGENCE  URBANISME AGGLOMERATION TOULOUSAINE ASSOC,77695030500016,Subvention de Fonctionnement,2250000,aide en numéraire,échelonné,2017-09-28,NA,non,1,2017,9,Activités d'architecture
Toulouse Métropole,24310051800170,NA,NA,ACCUEIL ET FAMILLE PLACEMENT FAMILIAL ASSOC,77693902700046,Subvention de Fonctionnement,13200,aide en numéraire,unique,2017-09-22,NA,non,1,2017,9,Hébergement social pour enfants en difficultés
Toulouse Métropole,24310051800170,NA,NA,AGIT GROUPE INTERVENTIONS THEATRALES ASSOC,37782452900038,Subvention de Fonctionnement,18000,aide en numéraire,unique,2017-11-22,NA,non,1,2017,11,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ANAH AGENCE NATIONALE DE L HABITAT,18006702700029,Subvention d'équipement,1105000,aide en numéraire,unique,2017-11-22,NA,non,1,2017,11,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,ATMO OCCITANIE,30859970300037,Subvention de Fonctionnement,170000,aide en numéraire,échelonné,2017-11-29,NA,non,1,2017,11,"Analyses, essais et inspections techniques"
Toulouse Métropole,24310051800170,NA,NA,ACOUCITE ASSOC,41011843400035,Subvention de Fonctionnement,20000,aide en numéraire,échelonné,2017-11-30,NA,non,1,2017,11,NA
Toulouse Métropole,24310051800170,NA,NA,ARTILECT ASSOC,51311307600030,Subvention de Fonctionnement,30000,aide en numéraire,échelonné,2017-12-18,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ATMO OCCITANIE,30859970300037,Subvention d'équipement,78000,aide en numéraire,échelonné,2017-07-10,NA,non,1,2017,7,"Analyses, essais et inspections techniques"
Toulouse Métropole,24310051800170,NA,NA,ARPADE,30492789000091,Subvention de Fonctionnement,139510,aide en numéraire,échelonné,2017-12-31,NA,non,1,2017,12,Activités hospitalières
Toulouse Métropole,24310051800170,NA,NA,ADEPES,42497906000037,Subvention de Fonctionnement,7000,aide en numéraire,unique,2017-05-24,NA,non,1,2017,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,TERRITOIRES LOGEMENT ET ANALYSES SOCIALES ASSOC,53192045200012,Subvention de Fonctionnement,20400,aide en numéraire,unique,2017-09-15,NA,non,1,2017,9,"Ingénierie, études techniques"
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE ASSAINISSEMENT,24310051800089,Subvention d'équipement,400469.41,aide en numéraire,unique,2017-12-18,NA,non,1,2017,12,Collecte et traitement des eaux usées
Toulouse Métropole,24310051800170,NA,NA,SOLIBRE ASSOC,80128443100013,Subvention de Fonctionnement,9000,aide en numéraire,échelonné,2017-12-14,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,UIMM MIDI-PYRENEES,77694947100010,Subvention de Fonctionnement,4000,aide en numéraire,unique,2017-05-24,NA,non,1,2017,5,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,TA ASSOC,50842756400028,Subvention de Fonctionnement,10000,aide en numéraire,unique,2017-07-26,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT INTERCO CFDT MAIRIE TOULOUSE METROPOLE,NA,Subvention de Fonctionnement,988.89,aide en numéraire,unique,2017-12-14,NA,non,1,2017,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,CCIT CHAMBRE COMMERCE INDUSTRIE DE TOULOUSE,18310002300013,Subvention de Fonctionnement,100750,aide en numéraire,échelonné,2017-12-14,NA,non,1,2017,12,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,ASSOCIATION DU CONSEIL  CITOYEN COLUMERIN,82363550300019,Subvention de Fonctionnement,2903,aide en numéraire,unique,2017-07-31,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ARBRES ET PAYSAGES D AUTAN ASSOC,41406082200023,Subvention de Fonctionnement,3600,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CENTRE DE CRISE ET DE SOUTIEN,13001257800014,Subvention de Fonctionnement,15000,aide en numéraire,unique,2017-08-16,NA,non,1,2017,8,Affaires étrangères
Toulouse Métropole,24310051800170,NA,NA,ACADEMIE CHANCELLERIE TLS SACIM,18310009800023,Subvention d'équipement,164314.52,aide en numéraire,unique,2017-12-13,NA,non,1,2017,12,Adm. pub. tutelle santé form. cult. & social (aut que sécu. soc.)
Toulouse Métropole,24310051800170,NA,NA,CITES UNIES FRANCE ASSOC,30957565200040,Subvention de Fonctionnement,10000,aide en numéraire,unique,2017-08-16,NA,non,1,2017,8,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,AEROSPACE VALLEY,48428452600072,Subvention de Fonctionnement,160000,aide en numéraire,échelonné,2017-09-25,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,3F OCCITANIE SA,71682041000026,Subvention d'équipement,695408,aide en numéraire,échelonné,2017-11-13,NA,non,1,2017,11,Location de logements
